I0,I1,I2,I3,I4
60443.000000,6631.000000,-40.000000,-50.000000,51.000000
60453.000000,6591.000000,-39.000000,-50.000000,51.000000
60463.000000,6551.000000,-40.000000,-50.000000,51.000000
60473.000000,6511.000000,-41.000000,-50.000000,51.000000
60483.000000,6471.000000,-39.000000,-50.000000,51.000000
60493.000000,6432.000000,-40.000000,-50.000000,51.000000
60503.000000,6392.000000,-40.000000,-50.000000,51.000000
60513.000000,6352.000000,-40.000000,-50.000000,51.000000
60523.000000,6311.000000,-40.000000,-70.000000,66.000000
60533.000000,6271.000000,-41.000000,-70.000000,68.000000
60543.000000,6228.000000,-43.000000,-70.000000,68.000000
60553.000000,6181.000000,-47.000000,-70.000000,69.000000
60563.000000,6133.000000,-47.000000,-70.000000,69.000000
60573.000000,6084.000000,-50.000000,-70.000000,69.000000
60583.000000,6034.000000,-50.000000,-70.000000,68.000000
60593.000000,5983.000000,-51.000000,-70.000000,69.000000
60603.000000,5931.000000,-51.000000,-70.000000,69.000000
60613.000000,5879.000000,-53.000000,-70.000000,70.000000
60623.000000,5827.000000,-52.000000,-70.000000,70.000000
60633.000000,5774.000000,-53.000000,-70.000000,70.000000
60643.000000,5720.000000,-54.000000,-70.000000,70.000000
60653.000000,5666.000000,-53.000000,-70.000000,71.000000
60663.000000,5613.000000,-54.000000,-70.000000,71.000000
60673.000000,5558.000000,-54.000000,-70.000000,71.000000
60683.000000,5504.000000,-55.000000,-70.000000,71.000000
60693.000000,5449.000000,-55.000000,-70.000000,71.000000
60703.000000,5394.000000,-54.000000,-70.000000,71.000000
60713.000000,5339.000000,-55.000000,-70.000000,72.000000
60723.000000,5284.000000,-55.000000,-70.000000,72.000000
60733.000000,5229.000000,-56.000000,-70.000000,72.000000
60743.000000,5173.000000,-56.000000,-70.000000,71.000000
60753.000000,5117.000000,-55.000000,-70.000000,71.000000
60763.000000,5062.000000,-56.000000,-70.000000,72.000000
60773.000000,5006.000000,-55.000000,-70.000000,73.000000
60783.000000,4950.000000,-56.000000,-70.000000,73.000000
60793.000000,4894.000000,-57.000000,-70.000000,72.000000
60803.000000,4837.000000,-56.000000,-70.000000,72.000000
60813.000000,4781.000000,-56.000000,-70.000000,72.000000
60823.000000,4725.000000,-56.000000,-70.000000,72.000000
60833.000000,4669.000000,-57.000000,-70.000000,71.000000
60843.000000,4613.000000,-56.000000,-70.000000,71.000000
60853.000000,4557.000000,-56.000000,-70.000000,72.000000
60863.000000,4501.000000,-56.000000,-70.000000,72.000000
60873.000000,4445.000000,-56.000000,-70.000000,72.000000
60883.000000,4389.000000,-56.000000,-70.000000,72.000000
60893.000000,4332.000000,-57.000000,-70.000000,71.000000
60903.000000,4276.000000,-56.000000,-70.000000,71.000000
60913.000000,4220.000000,-56.000000,-70.000000,72.000000
60923.000000,4164.000000,-56.000000,-70.000000,72.000000
60933.000000,4108.000000,-56.000000,-70.000000,72.000000
60943.000000,4052.000000,-56.000000,-70.000000,72.000000
60953.000000,3996.000000,-56.000000,-70.000000,72.000000
60963.000000,3940.000000,-56.000000,-70.000000,72.000000
60973.000000,3883.000000,-56.000000,-70.000000,72.000000
60983.000000,3827.000000,-57.000000,-70.000000,71.000000
60993.000000,3771.000000,-56.000000,-70.000000,71.000000
61003.000000,3715.000000,-56.000000,-70.000000,71.000000
61013.000000,3659.000000,-56.000000,-70.000000,71.000000
61023.000000,3603.000000,-56.000000,-70.000000,71.000000
61033.000000,3547.000000,-56.000000,-70.000000,71.000000
61043.000000,3491.000000,-56.000000,-70.000000,71.000000
61053.000000,3436.000000,-55.000000,-70.000000,71.000000
61063.000000,3380.000000,-56.000000,-70.000000,73.000000
61073.000000,3324.000000,-56.000000,-70.000000,72.000000
61083.000000,3268.000000,-56.000000,-70.000000,72.000000
61093.000000,3212.000000,-56.000000,-70.000000,72.000000
61103.000000,3155.000000,-56.000000,-70.000000,72.000000
61113.000000,3099.000000,-57.000000,-70.000000,72.000000
61123.000000,3043.000000,-56.000000,-70.000000,71.000000
61133.000000,2986.000000,-56.000000,-70.000000,72.000000
61143.000000,2930.000000,-56.000000,-70.000000,72.000000
61153.000000,2874.000000,-57.000000,-70.000000,72.000000
61163.000000,2817.000000,-56.000000,-70.000000,72.000000
61173.000000,2761.000000,-57.000000,-70.000000,72.000000
61183.000000,2704.000000,-56.000000,-70.000000,71.000000
61193.000000,2648.000000,-57.000000,-70.000000,71.000000
61203.000000,2592.000000,-56.000000,-70.000000,71.000000
61213.000000,2536.000000,-56.000000,-70.000000,71.000000
61223.000000,2480.000000,-56.000000,-70.000000,71.000000
61233.000000,2424.000000,-56.000000,-70.000000,71.000000
61243.000000,2367.000000,-56.000000,-70.000000,71.000000
61253.000000,2311.000000,-56.000000,-70.000000,71.000000
61263.000000,2255.000000,-56.000000,-70.000000,71.000000
61273.000000,2199.000000,-56.000000,-70.000000,71.000000
61283.000000,2143.000000,-56.000000,-70.000000,71.000000
61293.000000,2088.000000,-56.000000,-70.000000,71.000000
61303.000000,2032.000000,-56.000000,-70.000000,71.000000
61313.000000,1976.000000,-56.000000,-70.000000,71.000000
61323.000000,1920.000000,-56.000000,-70.000000,71.000000
61333.000000,1864.000000,-55.000000,-70.000000,71.000000
61343.000000,1808.000000,-56.000000,-70.000000,71.000000
61353.000000,1752.000000,-56.000000,-70.000000,71.000000
61363.000000,1696.000000,-56.000000,-70.000000,71.000000
61373.000000,1640.000000,-56.000000,-70.000000,71.000000
61383.000000,1584.000000,-56.000000,-70.000000,71.000000
61393.000000,1528.000000,-57.000000,-70.000000,71.000000
61403.000000,1471.000000,-56.000000,-70.000000,71.000000
61413.000000,1416.000000,-56.000000,-70.000000,71.000000
61423.000000,1360.000000,-56.000000,-70.000000,71.000000
61433.000000,1304.000000,-56.000000,-70.000000,71.000000
61443.000000,1248.000000,-56.000000,-70.000000,71.000000
61453.000000,1192.000000,-55.000000,-70.000000,71.000000
61463.000000,1136.000000,-56.000000,-70.000000,71.000000
61473.000000,1081.000000,-56.000000,-70.000000,71.000000
61483.000000,1024.000000,-56.000000,-70.000000,71.000000
61493.000000,968.000000,-56.000000,-70.000000,71.000000
61503.000000,912.000000,-56.000000,-70.000000,71.000000
61513.000000,856.000000,-56.000000,-70.000000,71.000000
61523.000000,799.000000,-57.000000,-70.000000,70.000000
61533.000000,744.000000,-56.000000,-70.000000,70.000000
61543.000000,688.000000,-56.000000,-70.000000,71.000000
61553.000000,632.000000,-56.000000,-70.000000,71.000000
61563.000000,576.000000,-56.000000,-70.000000,71.000000
61573.000000,520.000000,-55.000000,-70.000000,71.000000
61583.000000,464.000000,-56.000000,-70.000000,71.000000
61593.000000,409.000000,-56.000000,-70.000000,71.000000
61603.000000,352.000000,-56.000000,-70.000000,71.000000
61613.000000,296.000000,-56.000000,-70.000000,71.000000
61623.000000,241.000000,-56.000000,-70.000000,71.000000
61633.000000,184.000000,-56.000000,-70.000000,71.000000
61643.000000,127.000000,-57.000000,-70.000000,70.000000
61653.000000,72.000000,-56.000000,-70.000000,70.000000
61663.000000,16.000000,-56.000000,-70.000000,71.000000
61673.000000,65495.000000,-56.000000,-70.000000,71.000000
61683.000000,65440.000000,-56.000000,-70.000000,71.000000
61693.000000,65384.000000,-56.000000,-70.000000,71.000000
61703.000000,65328.000000,-56.000000,-70.000000,71.000000
61713.000000,65272.000000,-56.000000,-70.000000,71.000000
61723.000000,65216.000000,-56.000000,-70.000000,71.000000
61733.000000,65160.000000,-56.000000,-70.000000,71.000000
61743.000000,65104.000000,-56.000000,-70.000000,71.000000
61753.000000,65048.000000,-56.000000,-70.000000,71.000000
61763.000000,64991.000000,-56.000000,-80.000000,78.000000
61773.000000,64935.000000,-57.000000,-80.000000,79.000000
61783.000000,64877.000000,-58.000000,-80.000000,79.000000
61793.000000,64818.000000,-58.000000,-80.000000,80.000000
61803.000000,64758.000000,-60.000000,-80.000000,79.000000
61813.000000,64698.000000,-61.000000,-80.000000,79.000000
61823.000000,64637.000000,-61.000000,-80.000000,79.000000
61833.000000,64575.000000,-60.000000,-80.000000,80.000000
61843.000000,64515.000000,-62.000000,-80.000000,80.000000
61853.000000,64452.000000,-62.000000,-80.000000,80.000000
61863.000000,64391.000000,-62.000000,-80.000000,80.000000
61873.000000,64329.000000,-62.000000,-80.000000,80.000000
61883.000000,64266.000000,-63.000000,-80.000000,81.000000
61893.000000,64203.000000,-63.000000,-80.000000,81.000000
61903.000000,64140.000000,-63.000000,-80.000000,81.000000
61913.000000,64077.000000,-63.000000,-80.000000,81.000000
61923.000000,64013.000000,-63.000000,-80.000000,82.000000
61933.000000,63951.000000,-63.000000,-80.000000,82.000000
61943.000000,63887.000000,-64.000000,-80.000000,82.000000
61953.000000,63822.000000,-64.000000,-80.000000,81.000000
61963.000000,63759.000000,-64.000000,-80.000000,81.000000
61973.000000,63695.000000,-64.000000,-80.000000,81.000000
61983.000000,63631.000000,-64.000000,-80.000000,81.000000
61993.000000,63567.000000,-64.000000,-80.000000,81.000000
62003.000000,63503.000000,-64.000000,-80.000000,81.000000
62013.000000,63439.000000,-63.000000,-80.000000,82.000000
62023.000000,63375.000000,-65.000000,-80.000000,82.000000
62033.000000,63311.000000,-64.000000,-80.000000,81.000000
62043.000000,63247.000000,-64.000000,-80.000000,81.000000
62053.000000,63183.000000,-64.000000,-80.000000,81.000000
62063.000000,63119.000000,-64.000000,-80.000000,81.000000
62073.000000,63055.000000,-64.000000,-80.000000,81.000000
62083.000000,62991.000000,-64.000000,-80.000000,81.000000
62093.000000,62927.000000,-64.000000,-80.000000,81.000000
62103.000000,62862.000000,-64.000000,-80.000000,81.000000
62113.000000,62799.000000,-64.000000,-80.000000,81.000000
62123.000000,62735.000000,-64.000000,-80.000000,81.000000
62133.000000,62671.000000,-64.000000,-80.000000,81.000000
62143.000000,62607.000000,-64.000000,-80.000000,81.000000
62153.000000,62543.000000,-64.000000,-80.000000,81.000000
62163.000000,62479.000000,-64.000000,-80.000000,81.000000
62173.000000,62415.000000,-64.000000,-80.000000,81.000000
62183.000000,62351.000000,-63.000000,-80.000000,81.000000
62193.000000,62287.000000,-65.000000,-80.000000,81.000000
62203.000000,62223.000000,-64.000000,-80.000000,81.000000
62213.000000,62159.000000,-64.000000,-80.000000,81.000000
62223.000000,62095.000000,-63.000000,-80.000000,83.000000
62233.000000,62031.000000,-65.000000,-80.000000,83.000000
62243.000000,61967.000000,-64.000000,-80.000000,81.000000
62253.000000,61902.000000,-64.000000,-80.000000,81.000000
62263.000000,61838.000000,-64.000000,-80.000000,81.000000
62273.000000,61774.000000,-65.000000,-80.000000,81.000000
62283.000000,61709.000000,-64.000000,-80.000000,81.000000
62293.000000,61645.000000,-64.000000,-80.000000,81.000000
62303.000000,61581.000000,-64.000000,-80.000000,81.000000
62313.000000,61517.000000,-65.000000,-80.000000,81.000000
62323.000000,61453.000000,-64.000000,-80.000000,81.000000
62333.000000,61389.000000,-64.000000,-80.000000,81.000000
62343.000000,61324.000000,-64.000000,-80.000000,81.000000
62353.000000,61261.000000,-64.000000,-80.000000,81.000000
62363.000000,61197.000000,-64.000000,-80.000000,81.000000
62373.000000,61132.000000,-64.000000,-80.000000,81.000000
62383.000000,61068.000000,-64.000000,-80.000000,81.000000
62393.000000,61005.000000,-64.000000,-80.000000,81.000000
62403.000000,60940.000000,-64.000000,-80.000000,81.000000
62413.000000,60876.000000,-64.000000,-80.000000,81.000000
62423.000000,60812.000000,-65.000000,-80.000000,81.000000
62433.000000,60748.000000,-63.000000,-80.000000,83.000000
62443.000000,60684.000000,-64.000000,-80.000000,83.000000
62453.000000,60619.000000,-66.000000,-80.000000,81.000000
62463.000000,60555.000000,-64.000000,-80.000000,81.000000
62473.000000,60491.000000,-64.000000,-80.000000,81.000000
62483.000000,60426.000000,-64.000000,-80.000000,81.000000
62493.000000,60362.000000,-64.000000,-80.000000,81.000000
62503.000000,60298.000000,-65.000000,-80.000000,81.000000
62513.000000,60233.000000,-64.000000,-80.000000,81.000000
62523.000000,60169.000000,-64.000000,-80.000000,81.000000
62533.000000,60105.000000,-65.000000,-80.000000,81.000000
62543.000000,60041.000000,-64.000000,-80.000000,81.000000
62553.000000,59976.000000,-64.000000,-80.000000,81.000000
62563.000000,59913.000000,-64.000000,-80.000000,81.000000
62573.000000,59849.000000,-64.000000,-80.000000,81.000000
62583.000000,59783.000000,-64.000000,-80.000000,81.000000
62593.000000,59720.000000,-65.000000,-80.000000,81.000000
62603.000000,59656.000000,-64.000000,-80.000000,80.000000
62613.000000,59592.000000,-63.000000,-80.000000,82.000000
62623.000000,59528.000000,-65.000000,-80.000000,82.000000
62633.000000,59463.000000,-64.000000,-80.000000,81.000000
62643.000000,59399.000000,-64.000000,-80.000000,81.000000
62653.000000,59336.000000,-64.000000,-80.000000,81.000000
62663.000000,59271.000000,-65.000000,-80.000000,81.000000
62673.000000,59207.000000,-64.000000,-80.000000,81.000000
62683.000000,59143.000000,-64.000000,-80.000000,81.000000
62693.000000,59079.000000,-64.000000,-80.000000,81.000000
62703.000000,59014.000000,-64.000000,-80.000000,81.000000
62713.000000,58950.000000,-64.000000,-80.000000,81.000000
62723.000000,58886.000000,-65.000000,-80.000000,81.000000
62733.000000,58821.000000,-64.000000,-80.000000,81.000000
62743.000000,58758.000000,-64.000000,-80.000000,81.000000
62753.000000,58693.000000,-64.000000,-80.000000,81.000000
62763.000000,58628.000000,-65.000000,-80.000000,80.000000
62773.000000,58565.000000,-64.000000,-80.000000,80.000000
62783.000000,58501.000000,-64.000000,-80.000000,81.000000
62793.000000,58437.000000,-64.000000,-80.000000,81.000000
62803.000000,58373.000000,-64.000000,-80.000000,81.000000
62813.000000,58309.000000,-64.000000,-80.000000,81.000000
62823.000000,58245.000000,-64.000000,-80.000000,81.000000
62833.000000,58181.000000,-64.000000,-80.000000,81.000000
62843.000000,58116.000000,-64.000000,-80.000000,81.000000
62853.000000,58052.000000,-65.000000,-80.000000,80.000000
62863.000000,57988.000000,-63.000000,-80.000000,80.000000
62873.000000,57925.000000,-64.000000,-80.000000,82.000000
62883.000000,57859.000000,-65.000000,-80.000000,80.000000
62893.000000,57795.000000,-64.000000,-80.000000,80.000000
62903.000000,57732.000000,-64.000000,-80.000000,81.000000
62913.000000,57667.000000,-64.000000,-80.000000,81.000000
62923.000000,57603.000000,-65.000000,-80.000000,81.000000
62933.000000,57539.000000,-64.000000,-80.000000,80.000000
62943.000000,57475.000000,-63.000000,-80.000000,82.000000
62953.000000,57412.000000,-64.000000,-80.000000,82.000000
62963.000000,57347.000000,-65.000000,-80.000000,81.000000
62973.000000,57283.000000,-64.000000,-80.000000,81.000000
62983.000000,57219.000000,-64.000000,-80.000000,81.000000
62993.000000,57154.000000,-64.000000,-80.000000,81.000000
63003.000000,57089.000000,-64.000000,-80.000000,81.000000
63013.000000,57026.000000,-65.000000,-80.000000,81.000000
63023.000000,56961.000000,-64.000000,-80.000000,80.000000
63033.000000,56897.000000,-64.000000,-80.000000,81.000000
63043.000000,56833.000000,-64.000000,-80.000000,81.000000
63053.000000,56769.000000,-64.000000,-80.000000,81.000000
63063.000000,56704.000000,-65.000000,0.000000,0.000000
63073.000000,56649.000000,-55.000000,0.000000,0.000000
63083.000000,56611.000000,-39.000000,0.000000,0.000000
63093.000000,56584.000000,-27.000000,0.000000,0.000000
63103.000000,56567.000000,-17.000000,0.000000,0.000000
63113.000000,56556.000000,-11.000000,0.000000,0.000000
63123.000000,56550.000000,-6.000000,0.000000,0.000000
63133.000000,56546.000000,-4.000000,0.000000,0.000000
63143.000000,56544.000000,-2.000000,0.000000,0.000000
63153.000000,56543.000000,-1.000000,0.000000,0.000000
63163.000000,56543.000000,0.000000,0.000000,0.000000
63173.000000,56543.000000,0.000000,0.000000,0.000000
63183.000000,56543.000000,0.000000,0.000000,0.000000
63193.000000,56543.000000,0.000000,0.000000,0.000000
63203.000000,56543.000000,0.000000,0.000000,0.000000
63213.000000,56543.000000,0.000000,0.000000,0.000000
63223.000000,56543.000000,0.000000,0.000000,0.000000
63233.000000,56543.000000,0.000000,0.000000,0.000000
63243.000000,56543.000000,0.000000,0.000000,0.000000
63253.000000,56543.000000,0.000000,0.000000,0.000000
63263.000000,56543.000000,0.000000,0.000000,0.000000
63273.000000,56543.000000,0.000000,0.000000,0.000000
63283.000000,56543.000000,0.000000,0.000000,0.000000
63293.000000,56543.000000,0.000000,0.000000,0.000000
63303.000000,56543.000000,0.000000,0.000000,0.000000
63313.000000,56543.000000,0.000000,0.000000,0.000000
63323.000000,56543.000000,0.000000,0.000000,0.000000
63333.000000,56543.000000,0.000000,0.000000,0.000000
63343.000000,56543.000000,0.000000,0.000000,0.000000
63353.000000,56543.000000,0.000000,0.000000,0.000000
63363.000000,56543.000000,0.000000,0.000000,0.000000
63373.000000,56543.000000,0.000000,0.000000,0.000000
63383.000000,56543.000000,0.000000,0.000000,0.000000
63393.000000,56543.000000,0.000000,0.000000,0.000000
63403.000000,56543.000000,0.000000,0.000000,0.000000
63413.000000,56543.000000,0.000000,0.000000,0.000000
63423.000000,56543.000000,0.000000,0.000000,0.000000
63433.000000,56543.000000,0.000000,0.000000,0.000000
63443.000000,56543.000000,0.000000,0.000000,0.000000
63453.000000,56543.000000,0.000000,0.000000,0.000000
63463.000000,56543.000000,0.000000,0.000000,0.000000
63473.000000,56543.000000,0.000000,0.000000,0.000000
63483.000000,56543.000000,0.000000,0.000000,0.000000
63493.000000,56543.000000,0.000000,0.000000,0.000000
63503.000000,56543.000000,0.000000,0.000000,0.000000
63513.000000,56543.000000,0.000000,0.000000,0.000000
63523.000000,56543.000000,0.000000,0.000000,0.000000
63533.000000,56543.000000,0.000000,0.000000,0.000000
63543.000000,56543.000000,0.000000,0.000000,0.000000
63553.000000,56543.000000,0.000000,0.000000,0.000000
63563.000000,56543.000000,0.000000,0.000000,0.000000
63573.000000,56543.000000,0.000000,0.000000,0.000000
63583.000000,56543.000000,0.000000,0.000000,0.000000
63593.000000,56543.000000,0.000000,0.000000,0.000000
63603.000000,56543.000000,0.000000,0.000000,0.000000
63613.000000,56543.000000,0.000000,0.000000,0.000000
63623.000000,56543.000000,0.000000,0.000000,0.000000
63633.000000,56543.000000,0.000000,0.000000,0.000000
63643.000000,56543.000000,0.000000,0.000000,0.000000
63653.000000,56543.000000,0.000000,0.000000,0.000000
63663.000000,56543.000000,0.000000,0.000000,0.000000
63673.000000,56543.000000,0.000000,0.000000,0.000000
63683.000000,56543.000000,0.000000,0.000000,0.000000
63693.000000,56543.000000,0.000000,0.000000,0.000000
63703.000000,56543.000000,0.000000,0.000000,0.000000
63713.000000,56543.000000,0.000000,0.000000,0.000000
63723.000000,56543.000000,0.000000,0.000000,0.000000
63733.000000,56543.000000,0.000000,0.000000,0.000000
63743.000000,56543.000000,0.000000,0.000000,0.000000
63753.000000,56543.000000,0.000000,0.000000,0.000000
63763.000000,56543.000000,0.000000,0.000000,0.000000
63773.000000,56543.000000,0.000000,0.000000,0.000000
63783.000000,56543.000000,0.000000,0.000000,0.000000
63793.000000,56543.000000,0.000000,0.000000,0.000000
63803.000000,56543.000000,0.000000,0.000000,0.000000
63813.000000,56543.000000,0.000000,0.000000,0.000000
63823.000000,56543.000000,0.000000,0.000000,0.000000
63833.000000,56543.000000,0.000000,0.000000,0.000000
63843.000000,56543.000000,0.000000,0.000000,0.000000
63853.000000,56543.000000,0.000000,0.000000,0.000000
63863.000000,56543.000000,0.000000,0.000000,0.000000
63873.000000,56543.000000,0.000000,0.000000,0.000000
63883.000000,56543.000000,0.000000,0.000000,0.000000
63893.000000,56543.000000,0.000000,0.000000,0.000000
63903.000000,56543.000000,0.000000,0.000000,0.000000
63913.000000,56543.000000,0.000000,0.000000,0.000000
63923.000000,56543.000000,0.000000,0.000000,0.000000
63933.000000,56543.000000,0.000000,0.000000,0.000000
63943.000000,56543.000000,0.000000,0.000000,0.000000
63953.000000,56543.000000,0.000000,0.000000,0.000000
63963.000000,56543.000000,0.000000,0.000000,0.000000
63973.000000,56543.000000,0.000000,0.000000,0.000000
63983.000000,56543.000000,0.000000,0.000000,0.000000
63993.000000,56543.000000,0.000000,0.000000,0.000000
64003.000000,56543.000000,0.000000,0.000000,0.000000
64013.000000,56543.000000,0.000000,0.000000,0.000000
64023.000000,56543.000000,0.000000,0.000000,0.000000
64033.000000,56543.000000,0.000000,0.000000,0.000000
64043.000000,56543.000000,0.000000,0.000000,0.000000
64053.000000,56543.000000,0.000000,0.000000,0.000000
64063.000000,56543.000000,0.000000,0.000000,0.000000
64073.000000,56543.000000,0.000000,0.000000,0.000000
64083.000000,56543.000000,0.000000,0.000000,0.000000
64093.000000,56543.000000,0.000000,0.000000,0.000000
64103.000000,56543.000000,0.000000,0.000000,0.000000
64113.000000,56543.000000,0.000000,0.000000,0.000000
64123.000000,56543.000000,0.000000,0.000000,0.000000
64133.000000,56543.000000,0.000000,0.000000,0.000000
64143.000000,56543.000000,0.000000,0.000000,0.000000
64153.000000,56543.000000,0.000000,0.000000,0.000000
64163.000000,56543.000000,0.000000,0.000000,0.000000
64173.000000,56543.000000,0.000000,0.000000,0.000000
64183.000000,56543.000000,0.000000,0.000000,0.000000
64193.000000,56543.000000,0.000000,0.000000,0.000000
64203.000000,56543.000000,0.000000,0.000000,0.000000
64213.000000,56543.000000,0.000000,0.000000,0.000000
64223.000000,56543.000000,0.000000,0.000000,0.000000
64233.000000,56543.000000,0.000000,0.000000,0.000000
64243.000000,56543.000000,0.000000,0.000000,0.000000
64253.000000,56543.000000,0.000000,0.000000,0.000000
64263.000000,56543.000000,0.000000,0.000000,0.000000
64273.000000,56543.000000,0.000000,0.000000,0.000000
64283.000000,56543.000000,0.000000,0.000000,0.000000
64293.000000,56543.000000,0.000000,0.000000,0.000000
64303.000000,56543.000000,0.000000,0.000000,0.000000
64313.000000,56543.000000,0.000000,0.000000,0.000000
64323.000000,56543.000000,0.000000,0.000000,0.000000
64333.000000,56543.000000,0.000000,0.000000,0.000000
64343.000000,56543.000000,0.000000,0.000000,0.000000
64353.000000,56543.000000,0.000000,0.000000,0.000000
64363.000000,56543.000000,0.000000,0.000000,0.000000
64373.000000,56543.000000,0.000000,0.000000,0.000000
64383.000000,56543.000000,0.000000,0.000000,0.000000
64393.000000,56543.000000,0.000000,0.000000,0.000000
64403.000000,56543.000000,0.000000,0.000000,0.000000
64413.000000,56543.000000,0.000000,0.000000,0.000000
64423.000000,56543.000000,0.000000,0.000000,0.000000
64433.000000,56543.000000,0.000000,0.000000,0.000000
64443.000000,56543.000000,0.000000,0.000000,0.000000
64453.000000,56543.000000,0.000000,0.000000,0.000000
64463.000000,56543.000000,0.000000,0.000000,0.000000
64473.000000,56543.000000,0.000000,0.000000,0.000000
64483.000000,56543.000000,0.000000,0.000000,0.000000
64493.000000,56543.000000,0.000000,0.000000,0.000000
64503.000000,56543.000000,0.000000,0.000000,0.000000
64513.000000,56543.000000,0.000000,0.000000,0.000000
64523.000000,56543.000000,0.000000,0.000000,0.000000
64533.000000,56543.000000,0.000000,0.000000,0.000000
64543.000000,56543.000000,0.000000,0.000000,0.000000
64553.000000,56543.000000,0.000000,0.000000,0.000000
64563.000000,56543.000000,0.000000,0.000000,0.000000
64573.000000,56543.000000,0.000000,0.000000,0.000000
64583.000000,56543.000000,0.000000,0.000000,0.000000
64593.000000,56543.000000,0.000000,0.000000,0.000000
64603.000000,56543.000000,0.000000,0.000000,0.000000
64613.000000,56543.000000,0.000000,0.000000,0.000000
64623.000000,56543.000000,0.000000,0.000000,0.000000
64633.000000,56543.000000,0.000000,0.000000,0.000000
64643.000000,56543.000000,0.000000,0.000000,0.000000
64653.000000,56543.000000,0.000000,0.000000,0.000000
64663.000000,56543.000000,0.000000,0.000000,0.000000
64673.000000,56543.000000,0.000000,0.000000,0.000000
64683.000000,56543.000000,0.000000,0.000000,0.000000
64693.000000,56543.000000,0.000000,0.000000,0.000000
64703.000000,56543.000000,0.000000,0.000000,0.000000
64713.000000,56543.000000,0.000000,0.000000,0.000000
64723.000000,56543.000000,0.000000,0.000000,0.000000
64733.000000,56543.000000,0.000000,0.000000,0.000000
64743.000000,56543.000000,0.000000,0.000000,0.000000
64753.000000,56543.000000,0.000000,0.000000,0.000000
64763.000000,56543.000000,0.000000,0.000000,0.000000
64773.000000,56543.000000,0.000000,0.000000,0.000000
64783.000000,56543.000000,0.000000,0.000000,0.000000
64793.000000,56543.000000,0.000000,0.000000,0.000000
64803.000000,56543.000000,0.000000,0.000000,0.000000
64813.000000,56543.000000,0.000000,0.000000,0.000000
64823.000000,56543.000000,0.000000,0.000000,0.000000
64833.000000,56543.000000,0.000000,0.000000,0.000000
64843.000000,56543.000000,0.000000,0.000000,0.000000
64853.000000,56543.000000,0.000000,0.000000,0.000000
64863.000000,56543.000000,0.000000,0.000000,0.000000
64873.000000,56543.000000,0.000000,0.000000,0.000000
64883.000000,56543.000000,0.000000,0.000000,0.000000
64893.000000,56543.000000,0.000000,0.000000,0.000000
64903.000000,56543.000000,0.000000,0.000000,0.000000
64913.000000,56543.000000,0.000000,0.000000,0.000000
64923.000000,56543.000000,0.000000,0.000000,0.000000
64933.000000,56543.000000,0.000000,0.000000,0.000000
64943.000000,56543.000000,0.000000,0.000000,0.000000
64953.000000,56543.000000,0.000000,0.000000,0.000000
64963.000000,56543.000000,0.000000,0.000000,0.000000
64973.000000,56543.000000,0.000000,0.000000,0.000000
64983.000000,56543.000000,0.000000,0.000000,0.000000
64993.000000,56543.000000,0.000000,0.000000,0.000000
65003.000000,56543.000000,0.000000,0.000000,0.000000
65013.000000,56543.000000,0.000000,0.000000,0.000000
65023.000000,56543.000000,0.000000,0.000000,0.000000
65033.000000,56543.000000,0.000000,0.000000,0.000000
65043.000000,56543.000000,0.000000,0.000000,0.000000
65053.000000,56543.000000,0.000000,0.000000,0.000000
65063.000000,56543.000000,0.000000,0.000000,0.000000
65073.000000,56543.000000,0.000000,0.000000,0.000000
65083.000000,56543.000000,0.000000,0.000000,0.000000
65093.000000,56543.000000,0.000000,0.000000,0.000000
65103.000000,56543.000000,0.000000,0.000000,0.000000
65113.000000,56543.000000,0.000000,0.000000,0.000000
65123.000000,56543.000000,0.000000,0.000000,0.000000
65133.000000,56543.000000,0.000000,0.000000,0.000000
65143.000000,56543.000000,0.000000,0.000000,0.000000
65153.000000,56543.000000,0.000000,0.000000,0.000000
65163.000000,56543.000000,0.000000,0.000000,0.000000
65173.000000,56543.000000,0.000000,0.000000,0.000000
65183.000000,56543.000000,0.000000,0.000000,0.000000
65193.000000,56543.000000,0.000000,0.000000,0.000000
65203.000000,56543.000000,0.000000,0.000000,0.000000
65213.000000,56543.000000,0.000000,0.000000,0.000000
65223.000000,56543.000000,0.000000,0.000000,0.000000
65233.000000,56543.000000,0.000000,0.000000,0.000000
65243.000000,56543.000000,0.000000,0.000000,0.000000
65253.000000,56543.000000,0.000000,0.000000,0.000000
65263.000000,56543.000000,0.000000,0.000000,0.000000
65273.000000,56543.000000,0.000000,0.000000,0.000000
65283.000000,56543.000000,0.000000,0.000000,0.000000
65293.000000,56543.000000,0.000000,0.000000,0.000000
65303.000000,56543.000000,0.000000,0.000000,0.000000
65313.000000,56543.000000,0.000000,0.000000,0.000000
65323.000000,56543.000000,0.000000,0.000000,0.000000
65333.000000,56543.000000,0.000000,0.000000,0.000000
65343.000000,56543.000000,0.000000,0.000000,0.000000
65353.000000,56543.000000,0.000000,0.000000,0.000000
65363.000000,56543.000000,0.000000,0.000000,0.000000
65373.000000,56543.000000,0.000000,0.000000,0.000000
65383.000000,56543.000000,0.000000,0.000000,0.000000
65393.000000,56543.000000,0.000000,0.000000,0.000000
65403.000000,56543.000000,0.000000,0.000000,0.000000
65413.000000,56543.000000,0.000000,0.000000,0.000000
