I0,I1,I2,I3,I4,I5,I6
211373.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211383.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211393.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211403.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211413.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211423.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211433.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211443.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211453.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211463.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211473.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211483.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211493.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211503.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211513.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211523.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211533.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211543.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211553.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211563.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211573.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211583.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211593.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211603.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211613.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211623.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211633.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211643.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211653.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211663.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211673.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211683.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211693.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211703.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211713.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211723.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211733.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211743.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211753.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211763.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211773.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211783.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211793.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211803.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211813.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211823.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211833.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211843.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211853.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211863.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
