I0,I1,I2,I3,I4,I5,I6,I7,I8
308824.000,0.000,-2.000,0.000,0.000,31.000,362915.000,32.000,3744.000
308834.000,0.000,-2.000,0.000,0.000,30.000,362945.000,32.000,3744.000
308844.000,0.000,-2.000,0.000,0.000,31.000,362976.000,32.000,3816.000
308854.000,0.000,-2.000,0.000,0.000,31.000,363007.000,32.000,3744.000
308864.000,0.000,-2.000,0.000,0.000,30.000,363037.000,32.000,3744.000
308874.000,0.000,-2.000,0.000,0.000,31.000,363068.000,32.000,3816.000
308884.000,0.000,-2.000,0.000,0.000,31.000,363099.000,32.000,3744.000
308894.000,0.000,-2.000,0.000,0.000,31.000,363130.000,32.000,3744.000
308904.000,0.000,-2.000,0.000,0.000,31.000,363161.000,32.000,3744.000
308914.000,0.000,-2.000,0.000,0.000,30.000,363191.000,32.000,3744.000
308924.000,0.000,-2.000,0.000,0.000,32.000,363223.000,32.000,3816.000
308934.000,0.000,-2.000,0.000,0.000,30.000,363253.000,32.000,3672.000
308944.000,0.000,-2.000,0.000,0.000,31.000,363284.000,32.000,3744.000
308954.000,0.000,-2.000,0.000,0.000,31.000,363315.000,32.000,3744.000
308964.000,0.000,-2.000,0.000,0.000,30.000,363345.000,32.000,3744.000
308974.000,0.000,-2.000,0.000,0.000,31.000,363376.000,32.000,3744.000
308984.000,0.000,-2.000,0.000,0.000,31.000,363407.000,32.000,3744.000
308994.000,0.000,-2.000,0.000,0.000,30.000,363437.000,32.000,3744.000
309004.000,0.000,-2.000,0.000,0.000,31.000,363468.000,32.000,3744.000
309014.000,0.000,-2.000,0.000,0.000,31.000,363499.000,32.000,3744.000
309024.000,0.000,-2.000,0.000,0.000,30.000,363529.000,32.000,3744.000
309034.000,0.000,-2.000,0.000,0.000,32.000,363561.000,32.000,3744.000
309044.000,0.000,-2.000,0.000,0.000,30.000,363591.000,32.000,3672.000
309054.000,0.000,-2.000,0.000,0.000,31.000,363622.000,32.000,3744.000
309064.000,0.000,-2.000,0.000,0.000,31.000,363653.000,32.000,3744.000
309074.000,0.000,-2.000,0.000,0.000,31.000,363684.000,32.000,3744.000
309084.000,0.000,-2.000,0.000,0.000,31.000,363715.000,32.000,3744.000
309094.000,0.000,-2.000,0.000,0.000,30.000,363745.000,32.000,3744.000
309104.000,0.000,-2.000,0.000,0.000,31.000,363776.000,32.000,3744.000
309114.000,0.000,-2.000,0.000,0.000,31.000,363807.000,32.000,3744.000
309124.000,0.000,-2.000,0.000,0.000,30.000,363837.000,32.000,3744.000
309134.000,0.000,-2.000,0.000,0.000,31.000,363868.000,32.000,3744.000
309144.000,0.000,-2.000,0.000,0.000,31.000,363899.000,32.000,3744.000
309154.000,0.000,-2.000,0.000,0.000,31.000,363930.000,32.000,3744.000
309164.000,0.000,-2.000,0.000,0.000,31.000,363961.000,32.000,3744.000
309174.000,0.000,-2.000,0.000,0.000,31.000,363992.000,32.000,3744.000
309184.000,0.000,-2.000,0.000,0.000,31.000,364023.000,32.000,3744.000
309194.000,0.000,-2.000,0.000,0.000,30.000,364053.000,32.000,3672.000
309204.000,0.000,-2.000,0.000,0.000,31.000,364084.000,32.000,3744.000
309214.000,0.000,-2.000,0.000,0.000,31.000,364115.000,32.000,3744.000
309224.000,0.000,-2.000,0.000,0.000,30.000,364145.000,32.000,3744.000
309234.000,0.000,-2.000,0.000,0.000,31.000,364176.000,32.000,3744.000
309244.000,0.000,-2.000,0.000,0.000,31.000,364207.000,32.000,3744.000
309254.000,0.000,-2.000,0.000,0.000,31.000,364238.000,32.000,3744.000
309264.000,0.000,-2.000,0.000,0.000,31.000,364269.000,32.000,3672.000
309274.000,0.000,-2.000,0.000,0.000,30.000,364299.000,32.000,3672.000
309284.000,0.000,-2.000,0.000,0.000,30.000,364329.000,32.000,3744.000
309294.000,0.000,-2.000,0.000,0.000,31.000,364360.000,32.000,3744.000
309304.000,0.000,-2.000,0.000,0.000,31.000,364391.000,32.000,3744.000
309314.000,0.000,-2.000,0.000,0.000,30.000,364421.000,32.000,3744.000
309324.000,0.000,-2.000,0.000,0.000,31.000,364452.000,32.000,3744.000
309334.000,0.000,-2.000,0.000,0.000,31.000,364483.000,32.000,3744.000
309344.000,0.000,-2.000,0.000,0.000,30.000,364513.000,32.000,3744.000
309354.000,0.000,-2.000,0.000,0.000,31.000,364544.000,32.000,3744.000
309364.000,0.000,-2.000,0.000,0.000,31.000,364575.000,32.000,3744.000
309374.000,0.000,-2.000,0.000,0.000,30.000,364605.000,32.000,3744.000
309384.000,0.000,-2.000,0.000,0.000,31.000,364636.000,32.000,3744.000
309394.000,0.000,-2.000,0.000,0.000,31.000,364667.000,32.000,3744.000
309404.000,0.000,-2.000,0.000,0.000,31.000,364698.000,32.000,3744.000
309414.000,0.000,-2.000,0.000,0.000,31.000,364729.000,32.000,3744.000
309424.000,0.000,-2.000,0.000,0.000,31.000,364760.000,32.000,3744.000
309434.000,0.000,-2.000,0.000,0.000,31.000,364791.000,32.000,3744.000
309444.000,0.000,-2.000,0.000,0.000,30.000,364821.000,32.000,3672.000
309454.000,0.000,-2.000,0.000,0.000,31.000,364852.000,32.000,3744.000
309464.000,0.000,-2.000,0.000,0.000,30.000,364882.000,32.000,3744.000
309474.000,0.000,-2.000,0.000,0.000,31.000,364913.000,32.000,3744.000
309484.000,0.000,-2.000,0.000,0.000,31.000,364944.000,32.000,3744.000
