I0,I1,I2,I3,I4,I5,I6,I7,I8
225293.000,15.000,866716.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225303.000,14.000,866730.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225313.000,15.000,866745.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225323.000,14.000,866759.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225333.000,15.000,866774.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225343.000,14.000,866788.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225353.000,14.000,866802.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225363.000,15.000,866817.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225373.000,14.000,866831.000,16.000,5256.000,0.000,-2.000,0.000,0.000
225383.000,14.000,866845.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225393.000,14.000,866859.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225403.000,14.000,866873.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225413.000,14.000,866887.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225423.000,15.000,866902.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225433.000,14.000,866916.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225443.000,14.000,866930.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225453.000,15.000,866945.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225463.000,14.000,866959.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225473.000,14.000,866973.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225483.000,14.000,866987.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225493.000,15.000,867002.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225503.000,15.000,867017.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225513.000,13.000,867030.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225523.000,15.000,867045.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225533.000,14.000,867059.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225543.000,14.000,867073.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225553.000,14.000,867087.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225563.000,15.000,867102.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225573.000,15.000,867117.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225583.000,14.000,867131.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225593.000,15.000,867146.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225603.000,15.000,867161.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225613.000,14.000,867175.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225623.000,14.000,867189.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225633.000,15.000,867204.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225643.000,14.000,867218.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225653.000,15.000,867233.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225663.000,14.000,867247.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225673.000,14.000,867261.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225683.000,14.000,867275.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225693.000,15.000,867290.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225703.000,15.000,867305.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225713.000,14.000,867319.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225723.000,14.000,867333.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225733.000,14.000,867347.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225743.000,15.000,867362.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225753.000,15.000,867377.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225763.000,14.000,867391.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225773.000,14.000,867405.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225783.000,14.000,867419.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225793.000,15.000,867434.000,16.000,5112.000,0.000,-2.000,0.000,0.000
225803.000,15.000,867449.000,16.000,5184.000,0.000,-2.000,0.000,0.000
225813.000,14.000,867463.000,16.000,5184.000,0.000,-2.000,0.000,0.000
