I0,I1,I2,I3,I4,I5,I6,I7,I8
37634.000,13.000,118378.000,16.000,5184.000,0.000,0.000,0.000,0.000
37644.000,15.000,118393.000,16.000,5112.000,0.000,0.000,0.000,0.000
37654.000,15.000,118408.000,16.000,5184.000,0.000,0.000,0.000,0.000
37664.000,14.000,118422.000,16.000,5184.000,0.000,0.000,0.000,0.000
37674.000,14.000,118436.000,16.000,5184.000,0.000,0.000,0.000,0.000
37684.000,14.000,118450.000,16.000,5112.000,0.000,0.000,0.000,0.000
37694.000,15.000,118465.000,16.000,5112.000,0.000,0.000,0.000,0.000
37704.000,14.000,118479.000,16.000,5184.000,0.000,0.000,0.000,0.000
37714.000,14.000,118493.000,16.000,5112.000,0.000,0.000,0.000,0.000
37724.000,15.000,118508.000,16.000,5112.000,0.000,0.000,0.000,0.000
37734.000,14.000,118522.000,16.000,5184.000,0.000,0.000,0.000,0.000
37744.000,15.000,118537.000,16.000,5112.000,0.000,0.000,0.000,0.000
37754.000,15.000,118552.000,16.000,5184.000,0.000,0.000,0.000,0.000
37764.000,14.000,118566.000,16.000,5184.000,0.000,0.000,0.000,0.000
37774.000,14.000,118580.000,16.000,5184.000,0.000,0.000,0.000,0.000
37784.000,14.000,118594.000,16.000,5112.000,0.000,0.000,0.000,0.000
37794.000,14.000,118608.000,16.000,5112.000,0.000,0.000,0.000,0.000
37804.000,14.000,118622.000,16.000,5112.000,0.000,0.000,0.000,0.000
37814.000,15.000,118637.000,16.000,5112.000,0.000,0.000,0.000,0.000
37824.000,15.000,118652.000,16.000,5184.000,0.000,0.000,0.000,0.000
37834.000,14.000,118666.000,16.000,5184.000,0.000,0.000,0.000,0.000
37844.000,15.000,118681.000,16.000,5112.000,0.000,0.000,0.000,0.000
37854.000,13.000,118694.000,16.000,5184.000,0.000,0.000,0.000,0.000
37864.000,15.000,118709.000,16.000,5112.000,0.000,0.000,0.000,0.000
37874.000,15.000,118724.000,16.000,5184.000,0.000,0.000,0.000,0.000
37884.000,14.000,118738.000,16.000,5184.000,0.000,0.000,0.000,0.000
37894.000,14.000,118752.000,16.000,5112.000,0.000,0.000,0.000,0.000
37904.000,14.000,118766.000,16.000,5112.000,0.000,0.000,0.000,0.000
37914.000,15.000,118781.000,16.000,5112.000,0.000,0.000,0.000,0.000
37924.000,15.000,118796.000,16.000,5184.000,0.000,0.000,0.000,0.000
37934.000,14.000,118810.000,16.000,5184.000,0.000,0.000,0.000,0.000
37944.000,15.000,118825.000,16.000,5112.000,0.000,0.000,0.000,0.000
37954.000,13.000,118838.000,16.000,5184.000,0.000,0.000,0.000,0.000
37964.000,15.000,118853.000,16.000,5112.000,0.000,0.000,0.000,0.000
37974.000,15.000,118868.000,16.000,5184.000,0.000,0.000,0.000,0.000
37984.000,14.000,118882.000,16.000,5184.000,0.000,0.000,0.000,0.000
37994.000,15.000,118897.000,16.000,5112.000,0.000,0.000,0.000,0.000
38004.000,15.000,118912.000,16.000,5184.000,0.000,0.000,0.000,0.000
38014.000,14.000,118926.000,16.000,5184.000,0.000,0.000,0.000,0.000
38024.000,15.000,118941.000,16.000,5184.000,0.000,0.000,0.000,0.000
38034.000,14.000,118955.000,16.000,5184.000,0.000,0.000,0.000,0.000
38044.000,15.000,118970.000,16.000,5184.000,0.000,0.000,0.000,0.000
38054.000,14.000,118984.000,16.000,5184.000,0.000,0.000,0.000,0.000
38064.000,14.000,118998.000,16.000,5184.000,0.000,0.000,0.000,0.000
38074.000,15.000,119013.000,16.000,5184.000,0.000,0.000,0.000,0.000
38084.000,15.000,119028.000,16.000,5184.000,0.000,0.000,0.000,0.000
38094.000,14.000,119042.000,16.000,5184.000,0.000,0.000,0.000,0.000
38104.000,15.000,119057.000,16.000,5184.000,0.000,0.000,0.000,0.000
38114.000,14.000,119071.000,16.000,5184.000,0.000,0.000,0.000,0.000
38124.000,14.000,119085.000,16.000,5184.000,0.000,0.000,0.000,0.000
38134.000,15.000,119100.000,16.000,5184.000,0.000,0.000,0.000,0.000
38144.000,14.000,119114.000,16.000,5184.000,0.000,0.000,0.000,0.000
38154.000,14.000,119128.000,16.000,5184.000,0.000,0.000,0.000,0.000
38164.000,14.000,119142.000,16.000,5184.000,0.000,0.000,0.000,0.000
38174.000,15.000,119157.000,16.000,5184.000,0.000,0.000,0.000,0.000
38184.000,15.000,119172.000,16.000,5184.000,0.000,0.000,0.000,0.000
38194.000,14.000,119186.000,16.000,5184.000,0.000,0.000,0.000,0.000
38204.000,14.000,119200.000,16.000,5184.000,0.000,0.000,0.000,0.000
38214.000,14.000,119214.000,16.000,5184.000,0.000,0.000,0.000,0.000
38224.000,14.000,119228.000,16.000,5184.000,0.000,0.000,0.000,0.000
38234.000,14.000,119242.000,16.000,5112.000,0.000,0.000,0.000,0.000
38244.000,15.000,119257.000,16.000,5112.000,0.000,0.000,0.000,0.000
38254.000,15.000,119272.000,16.000,5184.000,0.000,0.000,0.000,0.000
38264.000,14.000,119286.000,16.000,5184.000,0.000,0.000,0.000,0.000
38274.000,14.000,119300.000,16.000,5184.000,0.000,0.000,0.000,0.000
38284.000,14.000,119314.000,16.000,5112.000,0.000,0.000,0.000,0.000
38294.000,14.000,119328.000,16.000,5112.000,0.000,0.000,0.000,0.000
38304.000,14.000,119342.000,16.000,5112.000,0.000,0.000,0.000,0.000
38314.000,15.000,119357.000,16.000,5112.000,0.000,0.000,0.000,0.000
38324.000,15.000,119372.000,16.000,5184.000,0.000,0.000,0.000,0.000
38334.000,14.000,119386.000,16.000,5184.000,0.000,0.000,0.000,0.000
38344.000,14.000,119400.000,16.000,5112.000,0.000,0.000,0.000,0.000
38354.000,14.000,119414.000,16.000,5112.000,0.000,0.000,0.000,0.000
38364.000,14.000,119428.000,16.000,5112.000,0.000,0.000,0.000,0.000
38374.000,14.000,119442.000,16.000,5112.000,0.000,0.000,0.000,0.000
38384.000,15.000,119457.000,16.000,5112.000,0.000,0.000,0.000,0.000
38394.000,15.000,119472.000,16.000,5184.000,0.000,0.000,0.000,0.000
38404.000,14.000,119486.000,16.000,5184.000,0.000,0.000,0.000,0.000
38414.000,14.000,119500.000,16.000,5112.000,0.000,0.000,0.000,0.000
38424.000,14.000,119514.000,16.000,5112.000,0.000,0.000,0.000,0.000
38434.000,15.000,119529.000,16.000,5112.000,0.000,0.000,0.000,0.000
38444.000,14.000,119543.000,16.000,5184.000,0.000,0.000,0.000,0.000
38454.000,14.000,119557.000,16.000,5112.000,0.000,0.000,0.000,0.000
38464.000,15.000,119572.000,16.000,5112.000,0.000,0.000,0.000,0.000
38474.000,14.000,119586.000,16.000,5184.000,0.000,0.000,0.000,0.000
38484.000,14.000,119600.000,16.000,5112.000,0.000,0.000,0.000,0.000
38494.000,14.000,119614.000,16.000,5112.000,0.000,0.000,0.000,0.000
38504.000,15.000,119629.000,16.000,5112.000,0.000,0.000,0.000,0.000
38514.000,15.000,119644.000,16.000,5184.000,0.000,0.000,0.000,0.000
38524.000,14.000,119658.000,16.000,5184.000,0.000,0.000,0.000,0.000
38534.000,14.000,119672.000,16.000,5112.000,0.000,0.000,0.000,0.000
38544.000,15.000,119687.000,16.000,5112.000,0.000,0.000,0.000,0.000
38554.000,15.000,119702.000,16.000,5184.000,0.000,0.000,0.000,0.000
38564.000,14.000,119716.000,16.000,5184.000,0.000,0.000,0.000,0.000
38574.000,14.000,119730.000,16.000,5112.000,0.000,0.000,0.000,0.000
38584.000,15.000,119745.000,16.000,5112.000,0.000,0.000,0.000,0.000
38594.000,14.000,119759.000,16.000,5184.000,0.000,0.000,0.000,0.000
38604.000,15.000,119774.000,16.000,5112.000,0.000,0.000,0.000,0.000
38614.000,15.000,119789.000,16.000,5184.000,0.000,0.000,0.000,0.000
38624.000,14.000,119803.000,16.000,5184.000,0.000,0.000,0.000,0.000
38634.000,15.000,119818.000,16.000,5112.000,0.000,0.000,0.000,0.000
38644.000,15.000,119833.000,16.000,5184.000,0.000,0.000,0.000,0.000
38654.000,14.000,119847.000,16.000,5184.000,0.000,0.000,0.000,0.000
38664.000,15.000,119862.000,16.000,5112.000,0.000,0.000,0.000,0.000
38674.000,14.000,119876.000,16.000,5184.000,0.000,0.000,0.000,0.000
38684.000,14.000,119890.000,16.000,5112.000,0.000,0.000,0.000,0.000
38694.000,15.000,119905.000,16.000,5112.000,0.000,0.000,0.000,0.000
38704.000,15.000,119920.000,16.000,5184.000,0.000,0.000,0.000,0.000
