I0,I1,I2,I3,I4,I5,I6,I7,I8
54844.000,-12.000,26523.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54854.000,-12.000,26511.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54864.000,-12.000,26499.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54874.000,-13.000,26486.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54884.000,-13.000,26473.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54894.000,-12.000,26461.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54904.000,-12.000,26449.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54914.000,-13.000,26436.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54924.000,-13.000,26423.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54934.000,-12.000,26411.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54944.000,-13.000,26398.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54954.000,-12.000,26386.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54964.000,-13.000,26373.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54974.000,-12.000,26361.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54984.000,-13.000,26348.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54994.000,-13.000,26335.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55004.000,-12.000,26323.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55014.000,-13.000,26310.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55024.000,-12.000,26298.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55034.000,-13.000,26285.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55044.000,-12.000,26273.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55054.000,-12.000,26261.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55064.000,-12.000,26249.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55074.000,-13.000,26236.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55084.000,-13.000,26223.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55094.000,-12.000,26211.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55104.000,-12.000,26199.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55114.000,-12.000,26187.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55124.000,-12.000,26175.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55134.000,-12.000,26163.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55144.000,-12.000,26151.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55154.000,-12.000,26139.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55164.000,-12.000,26127.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55174.000,-12.000,26115.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55184.000,-11.000,26104.000,-20.000,3456.000,0.000,0.000,0.000,0.000
55194.000,-12.000,26092.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55204.000,-12.000,26080.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55214.000,-11.000,26069.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55224.000,-12.000,26057.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55234.000,-12.000,26045.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55244.000,-12.000,26033.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55254.000,-12.000,26021.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55264.000,-11.000,26010.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55274.000,-12.000,25998.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55284.000,-11.000,25987.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55294.000,-12.000,25975.000,-20.000,3600.000,0.000,0.000,0.000,0.000
55304.000,-12.000,25963.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55314.000,-12.000,25951.000,-20.000,3528.000,0.000,0.000,0.000,0.000
55324.000,-10.000,25941.000,-20.000,3600.000,0.000,0.000,0.000,0.000
