I0,I1,I2,I3,I4,I5,I6,I7,I8
35894.000,1.000,149207.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35904.000,2.000,149209.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35914.000,1.000,149210.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35924.000,1.000,149211.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35934.000,2.000,149213.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35944.000,2.000,149215.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35954.000,2.000,149217.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35964.000,1.000,149218.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35974.000,1.000,149219.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35984.000,2.000,149221.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35994.000,1.000,149222.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36004.000,1.000,149223.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36014.000,2.000,149225.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36024.000,0.000,149225.000,1.000,6696.000,0.000,-2.000,0.000,0.000
36034.000,2.000,149227.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36044.000,0.000,149227.000,1.000,6696.000,0.000,-2.000,0.000,0.000
36054.000,1.000,149228.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36064.000,1.000,149229.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36074.000,0.000,149229.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36084.000,1.000,149230.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36094.000,0.000,149230.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36104.000,1.000,149231.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36114.000,0.000,149231.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36124.000,0.000,149231.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36134.000,0.000,149231.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36144.000,0.000,149231.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36154.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36164.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36174.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36184.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36194.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36204.000,0.000,149231.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36214.000,0.000,149231.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36224.000,0.000,149231.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36234.000,0.000,149231.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36244.000,0.000,149231.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36254.000,0.000,149231.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36264.000,0.000,149231.000,1.000,6336.000,0.000,-2.000,0.000,0.000
36274.000,1.000,149232.000,1.000,6336.000,0.000,-2.000,0.000,0.000
36284.000,1.000,149233.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36294.000,2.000,149235.000,1.000,6408.000,0.000,-2.000,0.000,0.000
36304.000,2.000,149237.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36314.000,2.000,149239.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36324.000,2.000,149241.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36334.000,1.000,149242.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36344.000,3.000,149245.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36354.000,2.000,149247.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36364.000,2.000,149249.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36374.000,1.000,149250.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36384.000,3.000,149253.000,1.000,6480.000,0.000,-2.000,0.000,0.000
36394.000,1.000,149254.000,1.000,6624.000,0.000,-2.000,0.000,0.000
36404.000,1.000,149255.000,1.000,6552.000,0.000,-2.000,0.000,0.000
36414.000,2.000,149257.000,1.000,6552.000,0.000,-2.000,0.000,0.000
